Fecha,Nivel Medio
2024-10-13 12:33:00,1.292
2024-10-13 12:32:00,1.296
2024-10-13 12:31:00,1.307
2024-10-13 12:30:00,1.312
2024-10-13 12:29:00,1.324
2024-10-13 12:28:00,1.325
2024-10-13 12:27:00,1.322
2024-10-13 12:26:00,1.33
2024-10-13 12:25:00,1.329
2024-10-13 12:24:00,1.331
2024-10-13 12:23:00,1.341
2024-10-13 12:22:00,1.332
2024-10-13 12:21:00,1.337
2024-10-13 12:20:00,1.338
2024-10-13 12:19:00,1.342
2024-10-13 12:18:00,1.35
2024-10-13 12:17:00,1.359
2024-10-13 12:16:00,1.368
2024-10-13 12:15:00,1.375
2024-10-13 12:14:00,1.382
2024-10-13 12:13:00,1.382
2024-10-13 12:12:00,1.38
2024-10-13 12:11:00,1.379
2024-10-13 12:10:00,1.376
2024-10-13 12:09:00,1.372
2024-10-13 12:08:00,1.363
2024-10-13 12:07:00,1.354
2024-10-13 12:06:00,1.348
2024-10-13 12:05:00,1.344
2024-10-13 12:04:00,1.343
2024-10-13 12:03:00,1.339
2024-10-13 12:02:00,1.344
2024-10-13 12:01:00,1.345
2024-10-13 12:00:00,1.345
2024-10-13 11:59:00,1.346
2024-10-13 11:58:00,1.343
2024-10-13 11:57:00,1.347
2024-10-13 11:56:00,1.343
2024-10-13 11:55:00,1.339
2024-10-13 11:54:00,1.331
2024-10-13 11:53:00,1.325
2024-10-13 11:52:00,1.318
2024-10-13 11:51:00,1.317
2024-10-13 11:50:00,1.319
2024-10-13 11:49:00,1.325
2024-10-13 11:48:00,1.324
2024-10-13 11:47:00,1.326
2024-10-13 11:46:00,1.33
2024-10-13 11:45:00,1.331
2024-10-13 11:44:00,1.336
2024-10-13 11:43:00,1.341
2024-10-13 11:42:00,1.347
2024-10-13 11:41:00,1.351
2024-10-13 11:40:00,1.353
2024-10-13 11:39:00,1.35
2024-10-13 11:38:00,1.355
2024-10-13 11:37:00,1.35
2024-10-13 11:36:00,1.352
2024-10-13 11:35:00,1.354
2024-10-13 11:34:00,1.346
2024-10-13 11:33:00,1.344
2024-10-13 11:32:00,1.34
2024-10-13 11:31:00,1.333
2024-10-13 11:30:00,1.33
2024-10-13 11:29:00,1.324
2024-10-13 11:28:00,1.324
2024-10-13 11:27:00,1.321
2024-10-13 11:26:00,1.321
2024-10-13 11:25:00,1.316
2024-10-13 11:24:00,1.31
2024-10-13 11:23:00,1.3
2024-10-13 11:22:00,1.295
2024-10-13 11:21:00,1.289
2024-10-13 11:20:00,1.29
2024-10-13 11:19:00,1.283
2024-10-13 11:18:00,1.276
2024-10-13 11:17:00,1.269
2024-10-13 11:16:00,1.264
2024-10-13 11:15:00,1.259
2024-10-13 11:14:00,1.261
2024-10-13 11:13:00,1.259
2024-10-13 11:12:00,1.257
2024-10-13 11:11:00,1.255
2024-10-13 11:10:00,1.255
2024-10-13 11:09:00,1.254
2024-10-13 11:08:00,1.25
2024-10-13 11:07:00,1.25
2024-10-13 11:06:00,1.255
2024-10-13 11:05:00,1.257
2024-10-13 11:04:00,1.254
2024-10-13 11:03:00,1.252
2024-10-13 11:02:00,1.243
2024-10-13 11:01:00,1.235
2024-10-13 11:00:00,1.231
2024-10-13 10:59:00,1.226
2024-10-13 10:58:00,1.228
2024-10-13 10:57:00,1.223
2024-10-13 10:56:00,1.219
2024-10-13 10:55:00,1.209
2024-10-13 10:54:00,1.203
2024-10-13 10:53:00,1.196
2024-10-13 10:52:00,1.196
2024-10-13 10:51:00,1.189
2024-10-13 10:50:00,1.186
2024-10-13 10:49:00,1.168
2024-10-13 10:48:00,1.156
2024-10-13 10:47:00,1.145
2024-10-13 10:46:00,1.136
2024-10-13 10:45:00,1.133
2024-10-13 10:44:00,1.131
2024-10-13 10:43:00,1.129
2024-10-13 10:42:00,1.123
2024-10-13 10:41:00,1.114
2024-10-13 10:40:00,1.11
2024-10-13 10:39:00,1.107
2024-10-13 10:38:00,1.106
2024-10-13 10:37:00,1.107
2024-10-13 10:36:00,1.103
2024-10-13 10:35:00,1.096
2024-10-13 10:34:00,1.09
2024-10-13 10:33:00,1.092
2024-10-13 10:32:00,1.097
2024-10-13 10:31:00,1.095
2024-10-13 10:30:00,1.099
2024-10-13 10:29:00,1.092
2024-10-13 10:28:00,1.091
2024-10-13 10:27:00,1.086
2024-10-13 10:26:00,1.083
2024-10-13 10:25:00,1.077
2024-10-13 10:24:00,1.071
2024-10-13 10:23:00,1.066
2024-10-13 10:22:00,1.054
2024-10-13 10:21:00,1.046
2024-10-13 10:20:00,1.041
2024-10-13 10:19:00,1.032
2024-10-13 10:18:00,1.031
2024-10-13 10:17:00,1.02
2024-10-13 10:16:00,1.014
2024-10-13 10:15:00,1.0
2024-10-13 10:14:00,0.989
2024-10-13 10:13:00,0.979
2024-10-13 10:12:00,0.971
2024-10-13 10:11:00,0.962
2024-10-13 10:10:00,0.952
2024-10-13 10:09:00,0.94
2024-10-13 10:08:00,0.931
2024-10-13 10:07:00,0.917
2024-10-13 10:06:00,0.907
2024-10-13 10:05:00,0.9
2024-10-13 10:04:00,0.892
2024-10-13 10:03:00,0.885
2024-10-13 10:02:00,0.869
2024-10-13 10:01:00,0.857
2024-10-13 10:00:00,0.853
2024-10-13 09:59:00,0.85
2024-10-13 09:58:00,0.859
2024-10-13 09:57:00,0.854
2024-10-13 09:56:00,0.855
2024-10-13 09:55:00,0.849
2024-10-13 09:54:00,0.845
2024-10-13 09:53:00,0.843
2024-10-13 09:52:00,0.835
2024-10-13 09:51:00,0.838
2024-10-13 09:50:00,0.831
2024-10-13 09:49:00,0.826
2024-10-13 09:48:00,0.818
2024-10-13 09:47:00,0.813
2024-10-13 09:46:00,0.804
2024-10-13 09:45:00,0.795
2024-10-13 09:44:00,0.788
2024-10-13 09:43:00,0.777
2024-10-13 09:42:00,0.771
2024-10-13 09:41:00,0.764
2024-10-13 09:40:00,0.761
2024-10-13 09:39:00,0.752
2024-10-13 09:38:00,0.742
2024-10-13 09:37:00,0.734
2024-10-13 09:36:00,0.726
2024-10-13 09:35:00,0.718
2024-10-13 09:34:00,0.708
2024-10-13 09:33:00,0.696
2024-10-13 09:32:00,0.683
2024-10-13 09:31:00,0.666
2024-10-13 09:30:00,0.65
2024-10-13 09:29:00,0.637
2024-10-13 09:28:00,0.625
2024-10-13 09:27:00,0.616
2024-10-13 09:26:00,0.61
2024-10-13 09:25:00,0.599
2024-10-13 09:24:00,0.589
2024-10-13 09:23:00,0.577
2024-10-13 09:22:00,0.576
2024-10-13 09:21:00,0.576
2024-10-13 09:20:00,0.568
2024-10-13 09:19:00,0.564
2024-10-13 09:18:00,0.558
2024-10-13 09:17:00,0.553
2024-10-13 09:16:00,0.538
2024-10-13 09:15:00,0.539
2024-10-13 09:14:00,0.534
2024-10-13 09:13:00,0.535
2024-10-13 09:12:00,0.521
2024-10-13 09:11:00,0.518
2024-10-13 09:10:00,0.513
2024-10-13 09:09:00,0.503
2024-10-13 09:08:00,0.501
2024-10-13 09:07:00,0.494
2024-10-13 09:06:00,0.488
2024-10-13 09:05:00,0.477
2024-10-13 09:04:00,0.471
2024-10-13 09:03:00,0.465
2024-10-13 09:02:00,0.457
2024-10-13 09:01:00,0.443
2024-10-13 09:00:00,0.436
2024-10-13 08:59:00,0.428
2024-10-13 08:58:00,0.416
2024-10-13 08:57:00,0.409
2024-10-13 08:56:00,0.393
2024-10-13 08:55:00,0.376
2024-10-13 08:54:00,0.364
2024-10-13 08:53:00,0.353
2024-10-13 08:52:00,0.346
2024-10-13 08:51:00,0.336
2024-10-13 08:50:00,0.32
2024-10-13 08:49:00,0.309
2024-10-13 08:48:00,0.299
2024-10-13 08:47:00,0.292
2024-10-13 08:46:00,0.289
2024-10-13 08:45:00,0.284
2024-10-13 08:44:00,0.279
2024-10-13 08:43:00,0.275
2024-10-13 08:42:00,0.261
2024-10-13 08:41:00,0.254
2024-10-13 08:40:00,0.252
2024-10-13 08:39:00,0.239
2024-10-13 08:38:00,0.235
2024-10-13 08:37:00,0.228
2024-10-13 08:36:00,0.224
2024-10-13 08:35:00,0.222
2024-10-13 08:34:00,0.219
2024-10-13 08:33:00,0.219
2024-10-13 08:32:00,0.216
2024-10-13 08:31:00,0.209
2024-10-13 08:30:00,0.202
2024-10-13 08:29:00,0.198
2024-10-13 08:28:00,0.194
2024-10-13 08:27:00,0.185
2024-10-13 08:26:00,0.179
2024-10-13 08:25:00,0.163
2024-10-13 08:24:00,0.149
2024-10-13 08:23:00,0.134
2024-10-13 08:22:00,0.127
2024-10-13 08:21:00,0.116
2024-10-13 08:20:00,0.107
2024-10-13 08:19:00,0.096
2024-10-13 08:18:00,0.081
2024-10-13 08:17:00,0.07
2024-10-13 08:16:00,0.063
2024-10-13 08:15:00,0.053
2024-10-13 08:14:00,0.046
2024-10-13 08:13:00,0.032
2024-10-13 08:12:00,0.022
2024-10-13 08:11:00,0.014
2024-10-13 08:10:00,0.009
2024-10-13 08:09:00,0.004
2024-10-13 08:08:00,0.0
2024-10-13 08:07:00,-0.011
2024-10-13 08:06:00,-0.02
2024-10-13 08:05:00,-0.027
2024-10-13 08:04:00,-0.036
2024-10-13 08:03:00,-0.04
2024-10-13 08:02:00,-0.046
2024-10-13 08:01:00,-0.055
2024-10-13 08:00:00,-0.063
2024-10-13 07:59:00,-0.068
2024-10-13 07:58:00,-0.071
2024-10-13 07:57:00,-0.075
2024-10-13 07:56:00,-0.082
2024-10-13 07:55:00,-0.084
2024-10-13 07:54:00,-0.09
2024-10-13 07:53:00,-0.087
2024-10-13 07:52:00,-0.09
2024-10-13 07:51:00,-0.093
2024-10-13 07:50:00,-0.099
2024-10-13 07:49:00,-0.106
2024-10-13 07:48:00,-0.112
2024-10-13 07:47:00,-0.115
2024-10-13 07:46:00,-0.124
2024-10-13 07:45:00,-0.134
2024-10-13 07:44:00,-0.143
2024-10-13 07:43:00,-0.154
2024-10-13 07:42:00,-0.169
2024-10-13 07:41:00,-0.173
2024-10-13 07:40:00,-0.181
2024-10-13 07:39:00,-0.191
2024-10-13 07:38:00,-0.199
2024-10-13 07:37:00,-0.212
2024-10-13 07:36:00,-0.215
2024-10-13 07:35:00,-0.222
2024-10-13 07:34:00,-0.227
2024-10-13 07:33:00,-0.232
2024-10-13 07:32:00,-0.24
2024-10-13 07:31:00,-0.247
2024-10-13 07:30:00,-0.258
2024-10-13 07:29:00,-0.257
2024-10-13 07:28:00,-0.27
2024-10-13 07:27:00,-0.282
2024-10-13 07:26:00,-0.291
2024-10-13 07:25:00,-0.298
2024-10-13 07:24:00,-0.298
2024-10-13 07:23:00,-0.3
2024-10-13 07:22:00,-0.302
2024-10-13 07:21:00,-0.306
2024-10-13 07:20:00,-0.31
2024-10-13 07:19:00,-0.316
2024-10-13 07:18:00,-0.315
2024-10-13 07:17:00,-0.315
2024-10-13 07:16:00,-0.32
2024-10-13 07:15:00,-0.327
2024-10-13 07:14:00,-0.337
2024-10-13 07:13:00,-0.345
2024-10-13 07:12:00,-0.351
2024-10-13 07:11:00,-0.355
2024-10-13 07:10:00,-0.36
2024-10-13 07:09:00,-0.366
2024-10-13 07:08:00,-0.377
2024-10-13 07:07:00,-0.382
2024-10-13 07:06:00,-0.388
2024-10-13 07:05:00,-0.39
2024-10-13 07:04:00,-0.394
2024-10-13 07:03:00,-0.398
2024-10-13 07:02:00,-0.403
2024-10-13 07:01:00,-0.411
2024-10-13 07:00:00,-0.419
2024-10-13 06:59:00,-0.423
2024-10-13 06:58:00,-0.427
2024-10-13 06:57:00,-0.43
2024-10-13 06:56:00,-0.431
2024-10-13 06:55:00,-0.442
2024-10-13 06:54:00,-0.448
2024-10-13 06:53:00,-0.453
2024-10-13 06:52:00,-0.459
2024-10-13 06:51:00,-0.463
2024-10-13 06:50:00,-0.469
2024-10-13 06:49:00,-0.478
2024-10-13 06:48:00,-0.476
2024-10-13 06:47:00,-0.482
2024-10-13 06:46:00,-0.484
2024-10-13 06:45:00,-0.488
2024-10-13 06:44:00,-0.491
2024-10-13 06:43:00,-0.499
2024-10-13 06:42:00,-0.498
2024-10-13 06:41:00,-0.5
2024-10-13 06:40:00,-0.498
2024-10-13 06:39:00,-0.504
2024-10-13 06:38:00,-0.513
2024-10-13 06:37:00,-0.518
2024-10-13 06:36:00,-0.521
2024-10-13 06:35:00,-0.524
2024-10-13 06:34:00,-0.528
2024-10-13 06:33:00,-0.535
2024-10-13 06:32:00,-0.54
2024-10-13 06:31:00,-0.548
2024-10-13 06:30:00,-0.551
2024-10-13 06:29:00,-0.56
2024-10-13 06:28:00,-0.557
2024-10-13 06:27:00,-0.553
2024-10-13 06:26:00,-0.561
2024-10-13 06:25:00,-0.56
2024-10-13 06:24:00,-0.563
2024-10-13 06:23:00,-0.569
2024-10-13 06:22:00,-0.572
2024-10-13 06:21:00,-0.569
2024-10-13 06:20:00,-0.572
2024-10-13 06:19:00,-0.574
2024-10-13 06:18:00,-0.58
2024-10-13 06:17:00,-0.585
2024-10-13 06:16:00,-0.587
2024-10-13 06:15:00,-0.59
2024-10-13 06:14:00,-0.589
2024-10-13 06:13:00,-0.594
2024-10-13 06:12:00,-0.595
2024-10-13 06:11:00,-0.591
2024-10-13 06:10:00,-0.588
2024-10-13 06:09:00,-0.585
2024-10-13 06:08:00,-0.587
2024-10-13 06:07:00,-0.595
2024-10-13 06:06:00,-0.595
2024-10-13 06:05:00,-0.594
2024-10-13 06:04:00,-0.592
2024-10-13 06:03:00,-0.594
2024-10-13 06:02:00,-0.599
2024-10-13 06:01:00,-0.608
2024-10-13 06:00:00,-0.618
2024-10-13 05:59:00,-0.619
2024-10-13 05:58:00,-0.622
2024-10-13 05:57:00,-0.627
2024-10-13 05:56:00,-0.636
2024-10-13 05:55:00,-0.644
2024-10-13 05:54:00,-0.65
2024-10-13 05:53:00,-0.646
2024-10-13 05:52:00,-0.645
2024-10-13 05:51:00,-0.636
2024-10-13 05:50:00,-0.635
2024-10-13 05:49:00,-0.629
2024-10-13 05:48:00,-0.622
2024-10-13 05:47:00,-0.624
2024-10-13 05:46:00,-0.615
2024-10-13 05:45:00,-0.615
2024-10-13 05:44:00,-0.615
2024-10-13 05:43:00,-0.615
2024-10-13 05:42:00,-0.626
2024-10-13 05:41:00,-0.628
2024-10-13 05:40:00,-0.636
2024-10-13 05:39:00,-0.634
2024-10-13 05:38:00,-0.637
2024-10-13 05:37:00,-0.638
2024-10-13 05:36:00,-0.636
2024-10-13 05:35:00,-0.635
2024-10-13 05:34:00,-0.629
2024-10-13 05:33:00,-0.628
2024-10-13 05:32:00,-0.627
2024-10-13 05:31:00,-0.623
2024-10-13 05:30:00,-0.619
2024-10-13 05:29:00,-0.617
2024-10-13 05:28:00,-0.618
2024-10-13 05:27:00,-0.621
2024-10-13 05:26:00,-0.622
2024-10-13 05:25:00,-0.629
2024-10-13 05:24:00,-0.625
2024-10-13 05:23:00,-0.627
2024-10-13 05:22:00,-0.632
2024-10-13 05:21:00,-0.631
2024-10-13 05:20:00,-0.635
2024-10-13 05:19:00,-0.634
2024-10-13 05:18:00,-0.634
2024-10-13 05:17:00,-0.629
2024-10-13 05:16:00,-0.628
2024-10-13 05:15:00,-0.627
2024-10-13 05:14:00,-0.629
2024-10-13 05:13:00,-0.627
2024-10-13 05:12:00,-0.63
2024-10-13 05:11:00,-0.628
2024-10-13 05:10:00,-0.623
2024-10-13 05:09:00,-0.619
2024-10-13 05:08:00,-0.616
2024-10-13 05:07:00,-0.609
2024-10-13 05:06:00,-0.604
2024-10-13 05:05:00,-0.599
2024-10-13 05:04:00,-0.596
2024-10-13 05:03:00,-0.591
2024-10-13 05:02:00,-0.589
2024-10-13 05:01:00,-0.586
2024-10-13 05:00:00,-0.579
2024-10-13 04:59:00,-0.578
2024-10-13 04:58:00,-0.572
2024-10-13 04:57:00,-0.567
2024-10-13 04:56:00,-0.569
2024-10-13 04:55:00,-0.57
2024-10-13 04:54:00,-0.575
2024-10-13 04:53:00,-0.577
2024-10-13 04:52:00,-0.573
2024-10-13 04:51:00,-0.569
2024-10-13 04:50:00,-0.56
2024-10-13 04:49:00,-0.561
2024-10-13 04:48:00,-0.56
2024-10-13 04:47:00,-0.559
2024-10-13 04:46:00,-0.556
2024-10-13 04:45:00,-0.547
2024-10-13 04:44:00,-0.538
2024-10-13 04:43:00,-0.533
2024-10-13 04:42:00,-0.528
2024-10-13 04:41:00,-0.529
2024-10-13 04:40:00,-0.523
2024-10-13 04:39:00,-0.522
2024-10-13 04:38:00,-0.514
2024-10-13 04:37:00,-0.508
2024-10-13 04:36:00,-0.499
2024-10-13 04:35:00,-0.493
2024-10-13 04:34:00,-0.494
2024-10-13 04:33:00,-0.489
2024-10-13 04:32:00,-0.489
2024-10-13 04:31:00,-0.483
2024-10-13 04:30:00,-0.472
2024-10-13 04:29:00,-0.472
2024-10-13 04:28:00,-0.46
2024-10-13 04:27:00,-0.467
2024-10-13 04:26:00,-0.464
2024-10-13 04:25:00,-0.453
2024-10-13 04:24:00,-0.453
2024-10-13 04:23:00,-0.436
2024-10-13 04:22:00,-0.429
2024-10-13 04:21:00,-0.424
2024-10-13 04:20:00,-0.417
2024-10-13 04:19:00,-0.415
2024-10-13 04:18:00,-0.413
2024-10-13 04:17:00,-0.408
2024-10-13 04:16:00,-0.406
2024-10-13 04:15:00,-0.403
2024-10-13 04:14:00,-0.402
2024-10-13 04:13:00,-0.401
2024-10-13 04:12:00,-0.401
2024-10-13 04:11:00,-0.399
2024-10-13 04:10:00,-0.4
2024-10-13 04:09:00,-0.396
2024-10-13 04:08:00,-0.396
2024-10-13 04:07:00,-0.396
2024-10-13 04:06:00,-0.394
2024-10-13 04:05:00,-0.383
2024-10-13 04:04:00,-0.378
2024-10-13 04:03:00,-0.37
2024-10-13 04:02:00,-0.365
2024-10-13 04:01:00,-0.36
2024-10-13 04:00:00,-0.357
2024-10-13 03:59:00,-0.349
2024-10-13 03:58:00,-0.343
2024-10-13 03:57:00,-0.34
2024-10-13 03:56:00,-0.334
2024-10-13 03:55:00,-0.332
2024-10-13 03:54:00,-0.322
2024-10-13 03:53:00,-0.319
2024-10-13 03:52:00,-0.306
2024-10-13 03:51:00,-0.297
2024-10-13 03:50:00,-0.282
2024-10-13 03:49:00,-0.275
2024-10-13 03:48:00,-0.263
2024-10-13 03:47:00,-0.255
2024-10-13 03:46:00,-0.241
2024-10-13 03:45:00,-0.229
2024-10-13 03:44:00,-0.217
2024-10-13 03:43:00,-0.212
2024-10-13 03:42:00,-0.203
2024-10-13 03:41:00,-0.209
2024-10-13 03:40:00,-0.206
2024-10-13 03:39:00,-0.2
2024-10-13 03:38:00,-0.19
2024-10-13 03:37:00,-0.18
2024-10-13 03:36:00,-0.175
2024-10-13 03:35:00,-0.174
2024-10-13 03:34:00,-0.174
2024-10-13 03:33:00,-0.173
2024-10-13 03:32:00,-0.165
2024-10-13 03:31:00,-0.163
2024-10-13 03:30:00,-0.161
2024-10-13 03:29:00,-0.159
2024-10-13 03:28:00,-0.159
2024-10-13 03:27:00,-0.159
2024-10-13 03:26:00,-0.16
2024-10-13 03:25:00,-0.152
2024-10-13 03:24:00,-0.152
2024-10-13 03:23:00,-0.144
2024-10-13 03:22:00,-0.141
2024-10-13 03:21:00,-0.143
2024-10-13 03:20:00,-0.134
2024-10-13 03:19:00,-0.131
2024-10-13 03:18:00,-0.127
2024-10-13 03:17:00,-0.114
2024-10-13 03:16:00,-0.108
2024-10-13 03:15:00,-0.091
2024-10-13 03:14:00,-0.085
2024-10-13 03:13:00,-0.079
2024-10-13 03:12:00,-0.067
2024-10-13 03:11:00,-0.059
2024-10-13 03:10:00,-0.043
2024-10-13 03:09:00,-0.03
2024-10-13 03:08:00,-0.02
2024-10-13 03:07:00,-0.012
2024-10-13 03:06:00,-0.003
2024-10-13 03:05:00,0.005
2024-10-13 03:04:00,0.018
2024-10-13 03:03:00,0.038
2024-10-13 03:02:00,0.045
2024-10-13 03:01:00,0.057
2024-10-13 03:00:00,0.06
2024-10-13 02:59:00,0.066
2024-10-13 02:58:00,0.074
2024-10-13 02:57:00,0.083
2024-10-13 02:56:00,0.09
2024-10-13 02:55:00,0.097
2024-10-13 02:54:00,0.099
2024-10-13 02:53:00,0.098
2024-10-13 02:52:00,0.105
2024-10-13 02:51:00,0.106
2024-10-13 02:50:00,0.112
2024-10-13 02:49:00,0.122
2024-10-13 02:48:00,0.119
2024-10-13 02:47:00,0.128
2024-10-13 02:46:00,0.128
2024-10-13 02:45:00,0.134
2024-10-13 02:44:00,0.134
2024-10-13 02:43:00,0.142
2024-10-13 02:42:00,0.146
2024-10-13 02:41:00,0.153
2024-10-13 02:40:00,0.161
2024-10-13 02:39:00,0.17
2024-10-13 02:38:00,0.174
2024-10-13 02:37:00,0.187
2024-10-13 02:36:00,0.19
2024-10-13 02:35:00,0.202
2024-10-13 02:34:00,0.207
2024-10-13 02:33:00,0.21
2024-10-13 02:32:00,0.218
2024-10-13 02:31:00,0.224
2024-10-13 02:30:00,0.235
2024-10-13 02:29:00,0.245
2024-10-13 02:28:00,0.254
2024-10-13 02:27:00,0.26
2024-10-13 02:26:00,0.271
2024-10-13 02:25:00,0.282
2024-10-13 02:24:00,0.292
2024-10-13 02:23:00,0.302
2024-10-13 02:22:00,0.316
2024-10-13 02:21:00,0.324
2024-10-13 02:20:00,0.33
2024-10-13 02:19:00,0.333
2024-10-13 02:18:00,0.34
2024-10-13 02:17:00,0.351
2024-10-13 02:16:00,0.354
2024-10-13 02:15:00,0.366
2024-10-13 02:14:00,0.375
2024-10-13 02:13:00,0.373
2024-10-13 02:12:00,0.38
2024-10-13 02:11:00,0.38
2024-10-13 02:10:00,0.393
2024-10-13 02:09:00,0.397
2024-10-13 02:08:00,0.401
2024-10-13 02:07:00,0.4
2024-10-13 02:06:00,0.407
2024-10-13 02:05:00,0.409
2024-10-13 02:04:00,0.419
2024-10-13 02:03:00,0.426
2024-10-13 02:02:00,0.444
2024-10-13 02:01:00,0.447
2024-10-13 02:00:00,0.459
2024-10-13 01:59:00,0.462
2024-10-13 01:58:00,0.466
2024-10-13 01:57:00,0.477
2024-10-13 01:56:00,0.479
2024-10-13 01:55:00,0.491
2024-10-13 01:54:00,0.495
2024-10-13 01:53:00,0.5
2024-10-13 01:52:00,0.507
2024-10-13 01:51:00,0.51
2024-10-13 01:50:00,0.517
2024-10-13 01:49:00,0.521
2024-10-13 01:48:00,0.529
2024-10-13 01:47:00,0.543
2024-10-13 01:46:00,0.547
2024-10-13 01:45:00,0.552
2024-10-13 01:44:00,0.557
2024-10-13 01:43:00,0.557
2024-10-13 01:42:00,0.57
2024-10-13 01:41:00,0.58
2024-10-13 01:40:00,0.584
2024-10-13 01:39:00,0.592
2024-10-13 01:38:00,0.591
2024-10-13 01:37:00,0.597
2024-10-13 01:36:00,0.604
2024-10-13 01:35:00,0.609
2024-10-13 01:34:00,0.612
2024-10-13 01:33:00,0.618
2024-10-13 01:32:00,0.614
2024-10-13 01:31:00,0.619
2024-10-13 01:30:00,0.623
2024-10-13 01:29:00,0.628
2024-10-13 01:28:00,0.633
2024-10-13 01:27:00,0.637
2024-10-13 01:26:00,0.644
2024-10-13 01:25:00,0.647
2024-10-13 01:24:00,0.653
2024-10-13 01:23:00,0.665
2024-10-13 01:22:00,0.675
2024-10-13 01:21:00,0.688
2024-10-13 01:20:00,0.697
2024-10-13 01:19:00,0.709
2024-10-13 01:18:00,0.714
2024-10-13 01:17:00,0.724
2024-10-13 01:16:00,0.735
2024-10-13 01:15:00,0.739
2024-10-13 01:14:00,0.743
2024-10-13 01:13:00,0.751
2024-10-13 01:12:00,0.751
2024-10-13 01:11:00,0.758
2024-10-13 01:10:00,0.765
2024-10-13 01:09:00,0.764
2024-10-13 01:08:00,0.773
2024-10-13 01:07:00,0.773
2024-10-13 01:06:00,0.781
2024-10-13 01:05:00,0.792
2024-10-13 01:04:00,0.794
2024-10-13 01:03:00,0.804
2024-10-13 01:02:00,0.803
2024-10-13 01:01:00,0.804
2024-10-13 01:00:00,0.809
2024-10-13 00:59:00,0.807
2024-10-13 00:58:00,0.818
2024-10-13 00:57:00,0.816
2024-10-13 00:56:00,0.816
2024-10-13 00:55:00,0.816
2024-10-13 00:54:00,0.815
2024-10-13 00:53:00,0.82
2024-10-13 00:52:00,0.824
2024-10-13 00:51:00,0.827
2024-10-13 00:50:00,0.833
2024-10-13 00:49:00,0.829
2024-10-13 00:48:00,0.833
2024-10-13 00:47:00,0.837
2024-10-13 00:46:00,0.841
2024-10-13 00:45:00,0.846
2024-10-13 00:44:00,0.85
2024-10-13 00:43:00,0.851
2024-10-13 00:42:00,0.85
2024-10-13 00:41:00,0.854
2024-10-13 00:40:00,0.862
2024-10-13 00:39:00,0.867
2024-10-13 00:38:00,0.878
2024-10-13 00:37:00,0.881
2024-10-13 00:36:00,0.888
2024-10-13 00:35:00,0.89
2024-10-13 00:34:00,0.896
2024-10-13 00:33:00,0.907
2024-10-13 00:32:00,0.907
2024-10-13 00:31:00,0.916
2024-10-13 00:30:00,0.915
2024-10-13 00:29:00,0.916
2024-10-13 00:28:00,0.924
2024-10-13 00:27:00,0.925
2024-10-13 00:26:00,0.932
2024-10-13 00:25:00,0.935
2024-10-13 00:24:00,0.933
2024-10-13 00:23:00,0.94
2024-10-13 00:22:00,0.939
2024-10-13 00:21:00,0.945
2024-10-13 00:20:00,0.947
2024-10-13 00:19:00,0.949
2024-10-13 00:18:00,0.953
2024-10-13 00:17:00,0.951
2024-10-13 00:16:00,0.955
2024-10-13 00:15:00,0.953
2024-10-13 00:14:00,0.954
2024-10-13 00:13:00,0.952
2024-10-13 00:12:00,0.956
2024-10-13 00:11:00,0.949
2024-10-13 00:10:00,0.95
2024-10-13 00:09:00,0.949
2024-10-13 00:08:00,0.95
2024-10-13 00:07:00,0.949
2024-10-13 00:06:00,0.951
2024-10-13 00:05:00,0.948
2024-10-13 00:04:00,0.951
2024-10-13 00:03:00,0.954
2024-10-13 00:02:00,0.958
2024-10-13 00:01:00,0.966
2024-10-13 00:00:00,0.971
2024-10-12 23:59:00,0.971
2024-10-12 23:58:00,0.976
2024-10-12 23:57:00,0.975
2024-10-12 23:56:00,0.982
2024-10-12 23:55:00,0.978
2024-10-12 23:54:00,0.974
2024-10-12 23:53:00,0.969
2024-10-12 23:52:00,0.971
2024-10-12 23:51:00,0.971
2024-10-12 23:50:00,0.972
2024-10-12 23:49:00,0.972
2024-10-12 23:48:00,0.971
2024-10-12 23:47:00,0.978
2024-10-12 23:46:00,0.983
2024-10-12 23:45:00,0.99
2024-10-12 23:44:00,1.001
2024-10-12 23:43:00,0.995
2024-10-12 23:42:00,0.999
2024-10-12 23:41:00,1.0
2024-10-12 23:40:00,1.0
2024-10-12 23:39:00,1.0
2024-10-12 23:38:00,0.993
2024-10-12 23:37:00,0.989
2024-10-12 23:36:00,0.989
2024-10-12 23:35:00,0.981
2024-10-12 23:34:00,0.979
2024-10-12 23:33:00,0.978
2024-10-12 23:32:00,0.976
2024-10-12 23:31:00,0.978
2024-10-12 23:30:00,0.976
2024-10-12 23:29:00,0.972
2024-10-12 23:28:00,0.971
2024-10-12 23:27:00,0.975
2024-10-12 23:26:00,0.97
2024-10-12 23:25:00,0.972
2024-10-12 23:24:00,0.971
2024-10-12 23:23:00,0.968
2024-10-12 23:22:00,0.969
2024-10-12 23:21:00,0.966
2024-10-12 23:20:00,0.969
2024-10-12 23:19:00,0.968
2024-10-12 23:18:00,0.969
2024-10-12 23:17:00,0.966
2024-10-12 23:16:00,0.963
2024-10-12 23:15:00,0.959
2024-10-12 23:14:00,0.952
2024-10-12 23:13:00,0.966
2024-10-12 23:12:00,0.957
2024-10-12 23:11:00,0.948
2024-10-12 23:10:00,0.95
2024-10-12 23:09:00,0.949
